time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,District
2013-01-29 15:00:00,26.0,17.1,58.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2013-01-29 18:00:00,24.0,18.0,69.0,,,100.0,3.6,,,,,Huyện Bình Chánh
2013-01-29 21:00:00,23.0,21.1,89.0,,,320.0,5.4,,,,,Huyện Bình Chánh
2013-01-30 00:00:00,22.0,21.0,94.0,,,310.0,3.6,,,,,Huyện Bình Chánh
2013-01-30 03:00:00,29.0,19.0,55.0,,,,3.6,,,,,Huyện Bình Chánh
2013-01-30 06:00:00,33.0,16.8,38.0,,,160.0,16.6,,,,,Huyện Bình Chánh
2013-01-30 09:00:00,29.0,18.2,52.0,,,170.0,20.5,,,,,Huyện Bình Chánh
2013-01-30 12:00:00,28.0,18.1,55.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2013-01-30 15:00:00,26.0,18.9,65.0,,,110.0,13.0,,,,,Huyện Bình Chánh
2013-01-30 18:00:00,24.0,19.9,78.0,,,100.0,9.4,,,,,Huyện Bình Chánh
2013-01-30 21:00:00,23.0,20.0,83.0,,,70.0,5.4,,,,,Huyện Bình Chánh
2013-01-31 00:00:00,23.0,21.1,89.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2013-01-31 03:00:00,29.0,19.0,55.0,,,80.0,14.8,,,,,Huyện Bình Chánh
2013-01-31 06:00:00,33.0,18.0,41.0,,,110.0,9.4,,,,,Huyện Bình Chánh
2013-01-31 09:00:00,31.6,19.6,49.0,,,,14.4,,1012.2,,,Huyện Bình Chánh
2013-01-31 12:00:00,27.3,19.9,64.0,,,180.0,10.8,,1013.5,,,Huyện Bình Chánh
2013-01-31 15:00:00,26.0,17.9,61.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-01-31 18:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-01-31 21:00:00,23.0,21.1,89.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2013-02-01 00:00:00,23.0,21.1,89.0,,,120.0,11.2,,,,,Huyện Bình Chánh
2013-02-01 03:00:00,28.0,21.1,66.0,,,60.0,9.4,,,,,Huyện Bình Chánh
2013-02-01 06:00:00,33.0,19.1,44.0,,,30.0,9.4,,,,,Huyện Bình Chánh
2013-02-01 09:00:00,31.0,19.7,51.0,,,70.0,18.0,,1011.5,,,Huyện Bình Chánh
2013-02-01 12:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-01 15:00:00,26.0,17.9,61.0,,,160.0,9.4,,,,,Huyện Bình Chánh
2013-02-01 18:00:00,24.0,19.1,74.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-01 21:00:00,22.0,21.0,94.0,,,,1.8,,,,,Huyện Bình Chánh
2013-02-02 00:00:00,24.0,19.1,74.0,,,80.0,7.6,,,,,Huyện Bình Chánh
2013-02-02 03:00:00,28.0,21.1,66.0,,,350.0,9.4,,,,,Huyện Bình Chánh
2013-02-02 06:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-02 09:00:00,32.0,18.9,46.0,,,190.0,14.8,,,,,Huyện Bình Chánh
2013-02-02 12:00:00,29.0,18.2,52.0,,,230.0,9.4,,,,,Huyện Bình Chánh
2013-02-02 15:00:00,28.0,19.0,58.0,,,140.0,9.4,,,,,Huyện Bình Chánh
2013-02-02 18:00:00,26.0,18.9,65.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2013-02-02 21:00:00,25.0,18.9,69.0,,,110.0,18.4,,,,,Huyện Bình Chánh
2013-02-03 00:00:00,26.0,18.9,65.0,,,100.0,7.6,,,,,Huyện Bình Chánh
2013-02-03 03:00:00,32.0,18.9,46.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2013-02-03 06:00:00,35.0,18.1,37.0,,,100.0,22.3,,,,,Huyện Bình Chánh
2013-02-03 09:00:00,31.0,18.0,46.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2013-02-03 12:00:00,31.0,15.8,40.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2013-02-03 15:00:00,28.0,18.1,55.0,,,90.0,11.2,,,,,Huyện Bình Chánh
2013-02-03 18:00:00,27.0,19.1,62.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-02-03 21:00:00,24.0,19.1,74.0,,,80.0,7.6,,,,,Huyện Bình Chánh
2013-02-04 00:00:00,25.0,20.9,78.0,,,30.0,5.4,,,,,Huyện Bình Chánh
2013-02-04 03:00:00,32.0,17.9,43.0,,,80.0,18.4,,,,,Huyện Bình Chánh
2013-02-04 06:00:00,35.0,18.1,37.0,,,90.0,20.5,,,,,Huyện Bình Chánh
2013-02-04 09:00:00,34.0,18.1,39.0,,,170.0,20.5,,,,,Huyện Bình Chánh
2013-02-04 12:00:00,29.0,19.0,55.0,,,140.0,20.5,,,,,Huyện Bình Chánh
2013-02-04 15:00:00,27.0,19.1,62.0,,,110.0,13.0,,,,,Huyện Bình Chánh
2013-02-04 18:00:00,26.0,18.9,65.0,,,110.0,7.6,,,,,Huyện Bình Chánh
2013-02-04 21:00:00,23.0,20.0,83.0,,,70.0,11.2,,,,,Huyện Bình Chánh
2013-02-05 00:00:00,24.0,19.1,74.0,,,40.0,7.6,,,,,Huyện Bình Chánh
2013-02-05 03:00:00,31.0,18.0,46.0,,,90.0,14.8,,,,,Huyện Bình Chánh
2013-02-05 06:00:00,34.0,16.8,36.0,,,80.0,11.2,,,,,Huyện Bình Chánh
2013-02-05 09:00:00,31.8,21.3,54.0,,,140.0,18.0,,1010.3,,,Huyện Bình Chánh
2013-02-05 12:00:00,28.0,21.1,66.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2013-02-05 15:00:00,26.0,20.1,70.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2013-02-05 18:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-05 21:00:00,24.0,19.9,78.0,,,110.0,7.6,,,,,Huyện Bình Chánh
2013-02-06 00:00:00,24.0,19.9,78.0,,,30.0,5.4,,,,,Huyện Bình Chánh
2013-02-06 03:00:00,29.0,21.0,62.0,,,20.0,7.6,,,,,Huyện Bình Chánh
2013-02-06 06:00:00,33.0,18.0,41.0,,,340.0,7.6,,,,,Huyện Bình Chánh
2013-02-06 09:00:00,30.0,20.0,55.0,,,160.0,20.5,,,,,Huyện Bình Chánh
2013-02-06 12:00:00,27.0,20.1,66.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2013-02-06 15:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-06 18:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-06 21:00:00,24.0,22.1,89.0,,,130.0,7.6,,,,,Huyện Bình Chánh
2013-02-07 00:00:00,24.0,22.1,89.0,,,,5.4,,,,,Huyện Bình Chánh
2013-02-07 03:00:00,29.0,22.0,66.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-07 06:00:00,31.0,22.1,59.0,,,200.0,7.6,,,,,Huyện Bình Chánh
2013-02-07 09:00:00,30.0,21.9,62.0,,,190.0,14.8,,,,,Huyện Bình Chánh
2013-02-07 12:00:00,26.0,21.0,74.0,,,150.0,14.8,,,,,Huyện Bình Chánh
2013-02-07 15:00:00,25.0,23.1,89.0,,,150.0,14.8,,,,,Huyện Bình Chánh
2013-02-07 18:00:00,24.0,23.0,94.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2013-02-07 21:00:00,24.0,22.1,89.0,,,,5.4,,,,,Huyện Bình Chánh
2013-02-08 00:00:00,24.0,23.0,94.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-08 03:00:00,29.0,22.0,66.0,,,150.0,9.4,,,,,Huyện Bình Chánh
2013-02-08 06:00:00,31.0,22.1,59.0,,,150.0,7.6,,,,,Huyện Bình Chánh
2013-02-08 09:00:00,31.0,22.1,59.0,,,160.0,16.6,,,,,Huyện Bình Chánh
2013-02-08 12:00:00,27.0,22.0,74.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2013-02-08 15:00:00,25.0,21.9,83.0,,,140.0,18.4,,,,,Huyện Bình Chánh
2013-02-08 18:00:00,24.0,22.1,89.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-02-08 21:00:00,24.0,20.9,83.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2013-02-09 00:00:00,24.0,20.9,83.0,,,70.0,7.6,,,,,Huyện Bình Chánh
2013-02-09 03:00:00,28.0,21.1,66.0,,,40.0,13.0,,,,,Huyện Bình Chánh
2013-02-09 06:00:00,32.0,20.0,49.0,,,50.0,9.4,,,,,Huyện Bình Chánh
2013-02-09 09:00:00,32.0,20.9,52.0,,,190.0,18.4,,,,,Huyện Bình Chánh
2013-02-09 12:00:00,28.0,18.1,55.0,,,160.0,13.0,,,,,Huyện Bình Chánh
2013-02-09 15:00:00,26.0,18.9,65.0,,,110.0,13.0,,,,,Huyện Bình Chánh
2013-02-09 18:00:00,24.0,19.1,74.0,,,80.0,3.6,,,,,Huyện Bình Chánh
2013-02-09 21:00:00,23.0,20.0,83.0,,,50.0,3.6,,,,,Huyện Bình Chánh
2013-02-10 00:00:00,23.7,20.6,83.0,,,90.0,7.2,,1012.3,,,Huyện Bình Chánh
2013-02-10 03:00:00,29.0,19.6,57.0,,,140.0,7.2,,1013.4,,,Huyện Bình Chánh
2013-02-10 06:00:00,31.4,18.0,45.0,,,50.0,7.2,,1010.7,,,Huyện Bình Chánh
2013-02-10 09:00:00,32.0,17.1,41.0,,,160.0,9.4,,,,,Huyện Bình Chánh
2013-02-10 12:00:00,27.0,19.1,62.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2013-02-10 15:00:00,25.0,20.0,74.0,,,120.0,9.4,,,,,Huyện Bình Chánh
2013-02-10 18:00:00,23.0,19.0,78.0,,,60.0,7.6,,,,,Huyện Bình Chánh
2013-02-10 21:00:00,23.0,20.0,83.0,,,30.0,5.4,,,,,Huyện Bình Chánh
2013-02-11 00:00:00,22.0,18.0,78.0,,,350.0,7.6,,,,,Huyện Bình Chánh
2013-02-11 03:00:00,27.8,19.6,61.0,,,90.0,3.6,,1013.3,,,Huyện Bình Chánh
2013-02-11 06:00:00,32.0,15.9,38.0,,,40.0,13.0,,,,,Huyện Bình Chánh
2013-02-11 09:00:00,33.0,16.8,38.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-11 12:00:00,28.0,21.1,66.0,,,170.0,11.2,,,,,Huyện Bình Chánh
2013-02-11 15:00:00,26.0,21.0,74.0,,,140.0,11.2,,,,,Huyện Bình Chánh
2013-02-11 18:00:00,25.0,20.9,78.0,,,120.0,11.2,,,,,Huyện Bình Chánh
2013-02-11 21:00:00,22.0,21.0,94.0,,,50.0,5.4,,,,,Huyện Bình Chánh
2013-02-12 00:00:00,24.2,22.1,88.0,,,90.0,3.6,,1011.5,,,Huyện Bình Chánh
2013-02-12 03:00:00,30.0,21.1,59.0,,,50.0,7.6,,,,,Huyện Bình Chánh
2013-02-12 06:00:00,34.0,16.8,36.0,,,360.0,11.2,,,,,Huyện Bình Chánh
2013-02-12 09:00:00,32.0,20.0,49.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2013-02-12 12:00:00,28.0,18.1,55.0,,,120.0,18.4,,,,,Huyện Bình Chánh
2013-02-12 15:00:00,26.0,18.9,65.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2013-02-12 18:00:00,24.0,19.1,74.0,,,100.0,7.6,,,,,Huyện Bình Chánh
2013-02-12 21:00:00,23.0,19.0,78.0,,,360.0,5.4,,,,,Huyện Bình Chánh
2013-02-13 00:00:00,23.0,17.9,73.0,,,360.0,7.6,,,,,Huyện Bình Chánh
2013-02-13 03:00:00,31.0,17.0,43.0,,,70.0,9.4,,,,,Huyện Bình Chánh
2013-02-13 06:00:00,34.0,16.8,36.0,,,10.0,7.6,,,,,Huyện Bình Chánh
2013-02-13 09:00:00,32.0,20.0,49.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2013-02-13 12:00:00,28.0,21.1,66.0,,,180.0,7.6,,,,,Huyện Bình Chánh
2013-02-13 15:00:00,28.0,19.0,58.0,,,100.0,13.0,,,,,Huyện Bình Chánh
2013-02-13 18:00:00,26.0,21.0,74.0,,,100.0,11.2,,,,,Huyện Bình Chánh
2013-02-13 21:00:00,24.0,22.1,89.0,,,60.0,1.8,,,,,Huyện Bình Chánh
2013-02-14 00:00:00,24.0,22.1,89.0,,,10.0,1.8,,,,,Huyện Bình Chánh
2013-02-14 03:00:00,30.0,20.0,55.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-14 06:00:00,34.4,20.0,43.0,,,140.0,14.4,,1009.4,,,Huyện Bình Chánh
2013-02-14 09:00:00,33.0,19.8,46.0,,,160.0,14.8,,,,,Huyện Bình Chánh
2013-02-14 12:00:00,29.0,19.0,55.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2013-02-14 15:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-14 18:00:00,26.0,21.0,74.0,,,110.0,9.4,,,,,Huyện Bình Chánh
2013-02-14 21:00:00,23.0,21.1,89.0,,,30.0,3.6,,,,,Huyện Bình Chánh
2013-02-15 00:00:00,23.0,22.0,94.0,,,70.0,3.6,,,,,Huyện Bình Chánh
2013-02-15 03:00:00,31.0,20.0,52.0,,,50.0,11.2,,,,,Huyện Bình Chánh
2013-02-15 06:00:00,34.0,18.1,39.0,,,110.0,14.8,,,,,Huyện Bình Chánh
2013-02-15 09:00:00,33.0,19.8,46.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2013-02-15 12:00:00,28.0,19.0,58.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-02-15 15:00:00,27.5,20.1,64.0,,,,14.4,,1010.9,,,Huyện Bình Chánh
2013-02-15 18:00:00,26.0,17.9,61.0,,,100.0,13.0,,,,,Huyện Bình Chánh
2013-02-15 21:00:00,24.0,19.1,74.0,,,20.0,3.6,,,,,Huyện Bình Chánh
2013-02-16 00:00:00,24.0,20.9,83.0,,,30.0,1.8,,,,,Huyện Bình Chánh
2013-02-16 03:00:00,29.0,19.0,55.0,,,10.0,7.6,,,,,Huyện Bình Chánh
2013-02-16 06:00:00,34.0,16.8,36.0,,,40.0,9.4,,,,,Huyện Bình Chánh
2013-02-16 09:00:00,33.0,19.8,46.0,,,180.0,14.8,,,,,Huyện Bình Chánh
2013-02-16 12:00:00,28.0,21.1,66.0,,,170.0,13.0,,,,,Huyện Bình Chánh
2013-02-16 15:00:00,27.0,20.1,66.0,,,110.0,13.0,,,,,Huyện Bình Chánh
2013-02-16 18:00:00,26.0,18.9,65.0,,,90.0,13.0,,,,,Huyện Bình Chánh
2013-02-16 21:00:00,24.0,19.1,74.0,,,40.0,3.6,,,,,Huyện Bình Chánh
2013-02-17 00:00:00,23.0,21.1,89.0,,,50.0,7.6,,,,,Huyện Bình Chánh
2013-02-17 03:00:00,30.0,16.1,43.0,,,100.0,16.6,,,,,Huyện Bình Chánh
2013-02-17 06:00:00,34.0,12.9,28.0,,,110.0,14.8,,,,,Huyện Bình Chánh
2013-02-17 09:00:00,33.0,18.0,41.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2013-02-17 12:00:00,28.0,16.0,48.0,,,130.0,24.1,,,,,Huyện Bình Chánh
2013-02-17 15:00:00,27.0,16.9,54.0,,,130.0,20.5,,,,,Huyện Bình Chánh
2013-02-17 18:00:00,25.0,18.0,65.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2013-02-17 21:00:00,24.0,18.0,69.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2013-02-18 00:00:00,24.4,19.0,72.0,,,50.0,7.2,,1010.2,,,Huyện Bình Chánh
2013-02-18 03:00:00,31.0,15.0,38.0,,,100.0,16.6,,,,,Huyện Bình Chánh
2013-02-18 06:00:00,34.0,14.0,30.0,,,10.0,11.2,,,,,Huyện Bình Chánh
2013-02-18 09:00:00,32.0,17.1,41.0,,,190.0,18.4,,,,,Huyện Bình Chánh
2013-02-18 12:00:00,28.0,16.9,51.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2013-02-18 15:00:00,26.0,18.9,65.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2013-02-18 18:00:00,26.0,18.9,65.0,,,110.0,14.8,,,,,Huyện Bình Chánh
2013-02-18 21:00:00,24.0,20.9,83.0,,,100.0,13.0,,,,,Huyện Bình Chánh
2013-02-19 00:00:00,24.0,19.1,74.0,,,60.0,11.2,,,,,Huyện Bình Chánh
2013-02-19 03:00:00,29.0,18.2,52.0,,,50.0,9.4,,,,,Huyện Bình Chánh
2013-02-19 06:00:00,34.0,16.8,36.0,,,40.0,7.6,,,,,Huyện Bình Chánh
2013-02-19 09:00:00,32.0,18.9,46.0,,,180.0,22.3,,,,,Huyện Bình Chánh
2013-02-19 12:00:00,28.0,19.0,58.0,,,150.0,18.4,,,,,Huyện Bình Chánh
2013-02-19 15:00:00,26.0,20.1,70.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2013-02-19 18:00:00,24.0,20.9,83.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2013-02-19 21:00:00,23.0,21.1,89.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2013-02-20 00:00:00,24.0,19.9,78.0,,,90.0,11.2,,,,,Huyện Bình Chánh
2013-02-20 03:00:00,27.0,20.1,66.0,,,30.0,7.6,,,,,Huyện Bình Chánh
2013-02-20 06:00:00,31.0,19.0,49.0,,,330.0,7.6,,,,,Huyện Bình Chánh
2013-02-20 09:00:00,33.0,15.9,36.0,,,,5.4,,,,,Huyện Bình Chánh
2013-02-20 12:00:00,28.0,19.0,58.0,,,160.0,14.8,,,,,Huyện Bình Chánh
2013-02-20 15:00:00,26.0,21.0,74.0,,,,5.4,,,,,Huyện Bình Chánh
2013-02-20 18:00:00,24.0,20.9,83.0,,,330.0,5.4,,,,,Huyện Bình Chánh
2013-02-20 21:00:00,22.0,16.9,73.0,,,340.0,5.4,,,,,Huyện Bình Chánh
2013-02-21 00:00:00,22.0,16.9,73.0,,,360.0,9.4,,,,,Huyện Bình Chánh
2013-02-21 03:00:00,27.0,16.9,54.0,,,30.0,7.6,,,,,Huyện Bình Chánh
2013-02-21 06:00:00,33.0,15.9,36.0,,,350.0,7.6,,,,,Huyện Bình Chánh
2013-02-21 09:00:00,32.0,15.9,38.0,,,300.0,7.6,,,,,Huyện Bình Chánh
2013-02-21 12:00:00,27.0,21.1,70.0,,,170.0,14.8,,,,,Huyện Bình Chánh
2013-02-21 15:00:00,26.0,21.0,74.0,,,,1.8,,,,,Huyện Bình Chánh
2013-02-21 18:00:00,26.0,20.1,70.0,,,350.0,7.6,,,,,Huyện Bình Chánh
2013-02-21 21:00:00,25.0,17.0,61.0,,,,5.4,,,,,Huyện Bình Chánh
2013-02-22 00:00:00,24.0,18.0,69.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-22 03:00:00,28.0,19.0,58.0,,,30.0,14.8,,,,,Huyện Bình Chánh
2013-02-22 06:00:00,30.0,19.1,52.0,,,,3.6,,,,,Huyện Bình Chánh
2013-02-22 09:00:00,27.0,20.1,66.0,,,20.0,13.0,,,,,Huyện Bình Chánh
2013-02-22 12:00:00,27.0,19.1,62.0,,,360.0,11.2,,,,,Huyện Bình Chánh
2013-02-22 15:00:00,26.0,17.1,58.0,,,30.0,16.6,,,,,Huyện Bình Chánh
2013-02-22 18:00:00,25.0,17.0,61.0,,,20.0,13.0,,,,,Huyện Bình Chánh
2013-02-22 21:00:00,24.0,17.0,65.0,,,20.0,9.4,,,,,Huyện Bình Chánh
2013-02-23 00:00:00,24.0,17.0,65.0,,,10.0,11.2,,,,,Huyện Bình Chánh
2013-02-23 03:00:00,28.0,18.1,55.0,,,20.0,13.0,,,,,Huyện Bình Chánh
2013-02-23 06:00:00,32.0,17.9,43.0,,,30.0,7.6,,,,,Huyện Bình Chánh
2013-02-23 09:00:00,31.0,18.0,46.0,,,300.0,7.6,,,,,Huyện Bình Chánh
2013-02-23 12:00:00,28.0,21.1,66.0,,,50.0,13.0,,,,,Huyện Bình Chánh
2013-02-23 15:00:00,27.0,19.1,62.0,,,20.0,9.4,,,,,Huyện Bình Chánh
2013-02-23 18:00:00,26.0,18.9,65.0,,,30.0,9.4,,,,,Huyện Bình Chánh
2013-02-23 21:00:00,25.0,18.9,69.0,,,30.0,7.6,,,,,Huyện Bình Chánh
2013-02-24 00:00:00,25.0,18.9,69.0,,,40.0,5.4,,,,,Huyện Bình Chánh
2013-02-24 03:00:00,29.0,19.9,58.0,,,,5.4,,,,,Huyện Bình Chánh
2013-02-24 06:00:00,34.0,18.9,41.0,,,50.0,9.4,,,,,Huyện Bình Chánh
2013-02-24 09:00:00,35.0,18.1,37.0,,,100.0,20.5,,,,,Huyện Bình Chánh
2013-02-24 12:00:00,31.0,19.0,49.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-02-24 15:00:00,29.0,19.0,55.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2013-02-24 18:00:00,25.0,18.9,69.0,,,70.0,7.6,,,,,Huyện Bình Chánh
2013-02-24 21:00:00,23.0,19.0,78.0,,,,0.0,,,,,Huyện Bình Chánh
2013-02-25 00:00:00,24.0,20.9,83.0,,,30.0,7.6,,,,,Huyện Bình Chánh
2013-02-25 03:00:00,32.0,17.9,43.0,,,30.0,13.0,,,,,Huyện Bình Chánh
2013-02-25 06:00:00,33.0,18.0,41.0,,,60.0,14.8,,,,,Huyện Bình Chánh
2013-02-25 09:00:00,34.0,18.9,41.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2013-02-25 12:00:00,30.0,19.1,52.0,,,130.0,24.1,,,,,Huyện Bình Chánh
2013-02-25 15:00:00,28.0,19.0,58.0,,,100.0,18.4,,,,,Huyện Bình Chánh
2013-02-25 18:00:00,27.0,18.0,58.0,,,110.0,18.4,,,,,Huyện Bình Chánh
2013-02-25 21:00:00,26.0,18.9,65.0,,,100.0,9.4,,,,,Huyện Bình Chánh
2013-02-26 00:00:00,26.0,21.0,74.0,,,20.0,5.4,,,,,Huyện Bình Chánh
2013-02-26 03:00:00,32.0,17.9,43.0,,,70.0,16.6,,,,,Huyện Bình Chánh
2013-02-26 06:00:00,36.0,18.1,35.0,,,130.0,20.5,,,,,Huyện Bình Chánh
2013-02-26 09:00:00,34.0,18.9,41.0,,,140.0,22.3,,,,,Huyện Bình Chánh
2013-02-26 12:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-26 15:00:00,28.0,20.0,62.0,,,100.0,16.6,,,,,Huyện Bình Chánh
2013-02-26 18:00:00,27.0,19.1,62.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2013-02-26 21:00:00,27.0,20.1,66.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2013-02-27 00:00:00,26.0,21.0,74.0,,,60.0,9.4,,,,,Huyện Bình Chánh
2013-02-27 03:00:00,32.0,18.9,46.0,,,90.0,22.3,,,,,Huyện Bình Chánh
2013-02-27 06:00:00,35.0,18.1,37.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2013-02-27 09:00:00,34.0,20.0,44.0,,,180.0,24.1,,,,,Huyện Bình Chánh
2013-02-27 12:00:00,28.0,21.1,66.0,,,130.0,18.4,,,,,Huyện Bình Chánh
2013-02-27 15:00:00,27.0,22.0,74.0,,,130.0,18.4,,,,,Huyện Bình Chánh
2013-02-27 18:00:00,26.0,22.1,79.0,,,120.0,18.4,,,,,Huyện Bình Chánh
2013-02-27 21:00:00,26.0,22.1,79.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-02-28 00:00:00,25.8,23.1,85.0,,,,0.0,,1009.8,,,Huyện Bình Chánh
2013-02-28 03:00:00,31.3,20.9,54.0,,,110.0,18.0,,1011.5,,,Huyện Bình Chánh
2013-02-28 06:00:00,35.0,19.0,39.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2013-02-28 09:00:00,33.0,19.1,44.0,,,160.0,24.1,,,,,Huyện Bình Chánh
2013-02-28 12:00:00,29.0,21.0,62.0,,,130.0,22.3,,,,,Huyện Bình Chánh
2013-02-28 15:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-02-28 18:00:00,26.0,22.1,79.0,,,130.0,18.4,,,,,Huyện Bình Chánh
2013-02-28 21:00:00,26.0,22.1,79.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2013-03-01 00:00:00,27.0,22.0,74.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2013-03-01 03:00:00,31.0,20.9,55.0,,,130.0,20.5,,,,,Huyện Bình Chánh
2013-03-01 06:00:00,34.0,21.1,47.0,,,150.0,14.8,,,,,Huyện Bình Chánh
2013-03-01 09:00:00,32.0,20.9,52.0,,,160.0,22.3,,,,,Huyện Bình Chánh
2013-03-01 12:00:00,28.0,22.0,70.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2013-03-01 15:00:00,27.0,22.0,74.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-03-01 18:00:00,26.0,22.1,79.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2013-03-01 21:00:00,25.0,21.9,83.0,,,100.0,14.8,,,,,Huyện Bình Chánh
2013-03-02 00:00:00,25.0,21.9,83.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2013-03-02 03:00:00,32.0,20.9,52.0,,,120.0,18.4,,,,,Huyện Bình Chánh
2013-03-02 06:00:00,34.0,21.1,47.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2013-03-02 09:00:00,32.0,22.1,56.0,,,160.0,22.3,,,,,Huyện Bình Chánh
2013-03-02 12:00:00,27.0,23.0,79.0,,,150.0,18.4,,,,,Huyện Bình Chánh
2013-03-02 15:00:00,26.0,23.1,84.0,,,140.0,18.4,,,,,Huyện Bình Chánh
2013-03-02 18:00:00,26.0,22.1,79.0,,,140.0,18.4,,,,,Huyện Bình Chánh
2013-03-02 21:00:00,24.0,22.1,89.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2013-03-03 00:00:00,24.0,22.1,89.0,,,80.0,5.4,,,,,Huyện Bình Chánh
2013-03-03 03:00:00,31.0,20.0,52.0,,,80.0,14.8,,,,,Huyện Bình Chánh
2013-03-03 06:00:00,35.0,15.9,32.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2013-03-03 09:00:00,32.0,18.9,46.0,,,160.0,22.3,,,,,Huyện Bình Chánh
2013-03-03 12:00:00,28.0,21.1,66.0,,,160.0,13.0,,,,,Huyện Bình Chánh
2013-03-03 15:00:00,28.0,18.1,55.0,,,110.0,7.6,,,,,Huyện Bình Chánh
2013-03-03 18:00:00,26.0,22.1,79.0,,,320.0,11.2,,,,,Huyện Bình Chánh
2013-03-03 21:00:00,24.0,22.1,89.0,,,310.0,5.4,,,,,Huyện Bình Chánh
2013-03-04 00:00:00,24.0,22.1,89.0,,,,3.6,,,,,Huyện Bình Chánh
2013-03-04 03:00:00,31.0,18.0,46.0,,,,5.4,,,,,Huyện Bình Chánh
2013-03-04 06:00:00,34.0,16.8,36.0,,,50.0,7.6,,,,,Huyện Bình Chánh
2013-03-04 09:00:00,32.0,18.9,46.0,,,180.0,13.0,,,,,Huyện Bình Chánh
2013-03-04 12:00:00,29.0,21.0,62.0,,,120.0,9.4,,,,,Huyện Bình Chánh
2013-03-04 15:00:00,,,,,,,,,,,,Huyện Bình Chánh
2013-03-04 18:00:00,25.0,17.0,61.0,,,40.0,7.6,,,,,Huyện Bình Chánh
2013-03-04 21:00:00,23.0,17.0,69.0,,,40.0,5.4,,,,,Huyện Bình Chánh
2013-03-05 00:00:00,24.0,17.0,65.0,,,10.0,5.4,,,,,Huyện Bình Chánh
